GARE;CODE_DEP;CODE_INSEE;CODE_UIC;CODE_POSTAL;LONG;LAT; NB_VOY_2022 ; NB_VOY_2021 ; NB_VOY_2020 ; NB_VOY_2019 ; NB_VOY_2018 ; NB_VOY_2017 ; NB_VOY_2016 ; NB_VOY_2015 ;POP_2023;POP_2019;POP_2013;NB_FOYER_2020;NB_FOYER_2020_REV_0_10000;NB_FOYER_2020_REV_10000_12000;NB_FOYER_2020_REV_12001_15000;NB_FOYER_2020_REV_15001_20000;NB_FOYER_2020_REV_20001_30000;NB_FOYER_2020_REV_30001_50000;NB_FOYER_2020_REV_50001_100000;NB_FOYER_2020_REV_PLUS_100001;REV_MED_2020;PIMP_2020;TP_2020;LOG_2019;RP_2019;RS_2019;LOGVAC_2019;EMPLT_2019;EMPLT_2013;POP_1564_2019;CHOMEUR_1564_2019;POP_ACT_1564_2019;SUPERF;NB_TRANS_2017;NB_TRANS_2018;NB_TRANS_2019;NB_TRANS_2020;NB_TRANS_2021;NB_TRANS_2022;PXMED_2017;PXMED_2018;PXMED_2019;PXMED_2020;PXMED_2021;PXMED_2022;DepT TN_2017;DepT TN_2018;DepT TN_2019;DepT TN_2020;DepT TN_2021;DepT TN_2022;DepT TGV_2017;DepT TGV_2018;DepT TGV_2019;DepT TGV_2020;DepT TGV_2021;DepT TGV_2022;DepT TER_2017;DepT TER_2018;DepT TER_2019;DepT TER_2020;DepT TER_2021;DepT TER_2022;DepT INTERCITES_2017;DepT INTERCITES_2018;DepT INTERCITES_2019;DepT INTERCITES_2020;DepT INTERCITES_2021;DepT INTERCITES_2022
La Ferté-sous-Jouarre;77;77183;87116517;77260;3.125577;48.950741; -   ; 1 912 973 ; 833 343 ; 1 747 522 ; 1 804 600 ; 1 904 385 ; 1 959 154 ; 1 994 958 ;9752;9637;9504;6 076;1 441;332;531;1 071;1 229;982;431;59;20650;49;17;5027.03344789995;4126.72243539491;204.433037515126;695.877974989912;2681.44414857293;2817.70202024508;5991.77266827266;704.821575144247;4552.7281257446;10.06;33;46;58;65;64;26;2077;2169;1988;2000;2263;2112;14436;13528;12978;12048;14223;13448;0;0;0;0;0;0;0;0;418;849;497;723;0;0;0;0;0;0
Fontaine-le-Port;77;77188;87682427;77590;2.7514043;48.4871358; -   ; 36 204 ; 17 924 ; 42 287 ; 46 433 ; 51 024 ; 55 030 ; 59 224 ;1010;998;959;565;NA;NA;NA;NA;NA;NA;NA;NA;31180;NA;NA;531.913948072987;431.190667729595;56.9747848407066;43.7484955026854;130.933897019363;139.823798629061;615.829144701733;36.253042982447;487.417916541357;7.89;3;5;3;6;6;1;2953;2714;2434;2549;3099;2454;14052;11958;13243;10443;13221;13672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
La Grande-Paroisse;77;77210;87682476;77130;2.8971614;48.3787751; -   ; 40 100 ; 32 594 ; 66 342 ; 66 702 ; 65 992 ; 64 845 ; 63 652 ;2922;2833;2696;1 626;289;73;121;244;335;373;176;15;23400;57;8;1196;1084;48;64;383.383592778178;395.570629238565;1639;127;1234;29.07;8;12;17;19;14;6;1865;2134;2125;1938;2456;2268;14052;11958;13243;10441;12865;13655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gretz-Armainvilliers;77;77215;87116012;77220;2.728824;48.745440; -   ; 662 867 ; 436 595 ; 881 676 ; 904 863 ; 930 677 ; 938 758 ; 943 338 ;8525;8476;8408;4 839;840;219;373;790;1 017;1 008;526;66;23710;60;12;3657;3380;29;248;2977.29498049785;2854.0535382238;5392;447;4091;13.51;29;61;41;48;53;13;3235;3143;3179;3252;3465;3755;30266;27855;27882;23737;26403;21600;0;0;0;0;0;0;0;0;1;7301;7893;9198;0;0;0;0;0;0
Guérard - La Celle-sur-Morin;77;77219;87116269;77580;2.954783;48.810588;#N/A; 100 298 ; 52 298 ; 88 140 ; 84 271 ; 81 222 ; 76 508 ; 71 847 ;2673;2621;2283;1 390;148;40;89;170;270;386;234;53;27610;69;NA;1166;1017;68;81;213.962369615031;229.251420361192;1704;101;1405;19.8;8;11;19;10;13;6;2427;2077;2688;2762;2680;2734;13133;11742;11771;10382;11572;10984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Héricy;77;77226;87682435;77850;2.7605339;48.4424848; -   ; 65 517 ; 26 867 ; 56 569 ; 57 252 ; 58 225 ; 58 087 ; 57 934 ;2615;2545;2527;1 432;168;41;79;161;269;342;298;74;28790;71;NA;1226.67449493776;1065.96244485951;84.131140309418;76.5809097688292;337.415253164962;392.980309328245;1532.53906451758;93.8773744052424;1196.2521314108;10.68;7;16;17;18;14;4;2762;2701;2793;2789;3066;3091;14052;11958;13243;10441;13221;13661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Marles-en-Brie;77;77229;87116228;77610;2.868099;48.733976; -   ; 336 427 ; 171 958 ; 421 062 ; 403 995 ; 392 981 ; 373 661 ; 354 368 ;1664;1650;1621;913;NA;NA;NA;NA;NA;NA;NA;NA;27910;NA;NA;670.658521738479;616.280088864564;17.4421388463502;36.9362940275652;524.151162868053;516.47096569594;1154.20320301172;71.3070037732217;922.794902464612;12.43;4;5;6;16;10;1;2369;2955;2767;3042;2951;1282;13133;11702;11771;10448;11617;11014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Isles - Armentières - Congis;77;77231;87116616;77440;3.0072998;48.9980994; -   ; 98 675 ; 53 243 ; 103 553 ; 103 680 ; 103 988 ; 102 504 ; 100 521 ;821;815;798;441;NA;NA;NA;NA;NA;NA;NA;NA;22960;NA;NA;312.306339117641;284.129682966222;15.0946372239748;13.0820189274448;98.9347892378376;92.5684525630333;551.040214700838;46.5891340338319;423.621130781686;6.94;3;4;4;7;1;NA;2487;2425;2652;1908;1731;NA;13540;11723;12093;10599;12562;12767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Livry-sur-Seine;77;77255;87682401;77000;2.6788796;48.5104579;#N/A; 101 959 ; 51 652 ; 112 341 ; 107 957 ; 104 859 ; 98 867 ; 93 577 ;2237;2181;1906;1 281;176;56;59;165;256;309;219;41;27090;69;NA;1074.68794791591;924.399535654355;34.4410944766062;115.847317784948;180.421456570525;149.959038894627;1264.48261044981;75.1052213996785;941.081470633737;4.97;2;13;9;9;5;3;2895;2809;2701;2978;2987;3353;14052;11958;13243;10443;12865;13672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lizy-sur-Ourcq;77;77257;87116632;77440;3.031718;49.021929; -   ; 319 296 ; 176 418 ; 370 060 ; 362 132 ; 356 523 ; 344 061 ; 329 876 ;3547;3533;3612;2 168;582;153;231;425;399;280;86;12;18560;39;24;1626.88222662866;1446.56232141539;23.0408767772511;157.279028436018;1163.20964976561;1384.41392977824;2144.21559584646;344.777503697629;1628.62353282859;11.16;4;18;25;16;12;11;2054;1823;1941;1955;2133;2489;13472;11722;12093;10598;12564;12765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Longueville;77;77260;87116137;77650;3.249822;48.513703; -   ; 660 085 ; 368 201 ; 824 175 ; 816 896 ; 818 352 ; 800 623 ; 780 859 ;1804;1781;1802;1 004;NA;NA;NA;NA;NA;NA;NA;NA;19600;NA;NA;786.688893202413;708.35555986908;9.67078189300411;68.6625514403292;344.54660205172;367.1087420746;1129.75372855036;148.283766422379;798.528120531325;5.61;7;13;7;7;3;3;1756;1728;1584;1899;1892;2578;13781;12371;10171;10274;11041;11539;0;0;0;0;0;0;296;1250;1162;1066;1128;1172;470;0;0;0;0;0
Meaux;77;77284;87116103;77100;2.874041;48.957759; -   ; 8 727 614 ; 649 234 ; 9 490 751 ; 9 260 830 ; 9 061 287 ; 8 698 195 ; 8 321 142 ;56191;55750;53766;33 895;9 308;1 838;3 089;5 976;6 925;4 586;1 861;312;19590;49;22;25078.01263035;22980.160283467;167.584679673407;1930.26766720957;22458.7260653574;22938.7464978884;35785.518470766;3931.56400869327;26312.4741217336;14.98;118;267;314;262;187;68;2644;2455;2647;2727;2934;3120;43012;39380;39059;30153;34878;33532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Le Mée-sur-Seine;77;77285;87682179;77350;2.624116;48.540086; -   ; 2 106 785 ; 1 171 656 ; 2 386 412 ; 2 428 170 ; 2 458 895 ; 2 449 483 ; 2 431 688 ;20817;20917;20713;11 213;2 925;574;1 010;1 989;2 291;1 762;608;54;18940;45;22;8802.81864936328;7812.00559297651;298.794713712058;692.018342674718;2983.23358138594;2890.23014018092;12894.2651744824;1638.28179960232;9342.8960203208;5.34;31;72;70;74;59;39;2321;2189;2120;2250;2547;2408;49560;44413;44422;37671;43574;46181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Melun;77;77288;87682005;77000;2.655404;48.527662; -   ; 13 114 808 ; 7 704 662 ; 15 787 310 ; 15 706 181 ; 15 647 375 ; 15 301 762 ; 14 897 282 ;41867;40844;40066;24 185;7 204;1 227;2 152;4 176;4 750;3 162;1 271;243;19000;48;24;19938.6225473913;17460.752923903;191.492047765522;2286.37757572276;25083.6627547388;25524.4714584543;26679.2093539566;3275.8968128695;19769.5075767536;8.04;105;200;243;229;209;67;2400;2364;2611;2493;2625;2789;65166;58660;60211;51836;58606;61997;0;0;0;0;0;0;6362;6115;6045;4866;5414;5560;0;0;1;0;0;1
Villeparisis - Mitry-le-Neuf;77;77294;87271510;77270;2.60243;48.95325; -   ; 3 280 952 ; 2 035 390 ; 4 668 437 ; 4 567 191 ; 4 475 328 ; 4 306 598 ; 4 124 084 ;20713;20648;19267;10 923;2 049;478;832;1 814;2 298;2 172;1 174;106;22260;57;14;7942.37258882412;7340.01328135467;115.528607616311;486.830699853142;9626.99616376065;9227.22194462379;13281.8363206586;1200.61905688961;9944.06381709039;29.95;74;137;145;132;117;35;3160;3101;3090;3306;3350;3598;65449;60570;62001;51117;57436;54651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mitry - Claye;77;77294;87271528;77290;2.64247;48.97569; -   ; 758 499 ; 1 404 440 ; 2 950 501 ; 3 054 942 ; 3 079 825 ; 3 039 545 ; 2 989 451 ;20713;20648;19267;10 923;2 049;478;832;1 814;2 298;2 172;1 174;106;22260;57;14;7942.37258882412;7340.01328135467;115.528607616311;486.830699853142;9626.99616376065;9227.22194462379;13281.8363206586;1200.61905688961;9944.06381709039;29.95;74;137;145;132;117;35;3160;3101;3090;3306;3350;3598;42405;39263;39932;34916;37629;36269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lieusaint - Moissy;77;77296;87682153;77127;2.568935;48.628305; -   ; 4 406 661 ; 2 918 963 ; 5 862 953 ; 5 887 369 ; 5 928 369 ; 5 859 154 ; 5 757 090 ;18117;17849;17500;9 506;1 988;413;776;1 516;2 012;1 759;965;77;22210;57;15;6866.92111825156;6515.06917077866;65.4603560303325;286.391591442561;10322.0985829767;8986.11254892374;11914.9396927659;1117.18663865448;9052.51407205638;14.28;38;79;90;75;90;17;2707;2607;2657;2703;3074;3200;49560;44414;44560;37725;43582;46192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Montereau;77;77305;87682302;77130;2.942972;48.379934; -   ; 3 691 637 ; 1 832 996 ; 3 077 612 ; 3 026 973 ; 2 986 171 ; 2 886 952 ; 2 782 996 ;22073;21229;17173;10 901;4 040;706;1 044;1 842;1 819;1 092;309;49;16080;33;35;8705.15460802412;7893.10773036429;61.80988215761;750.236995502222;8810.78605936524;8767.40219102446;12641.678317066;2034.23681742591;8141.21300250987;9.1;42;72;84;88;86;38;1801;1542;1677;1760;1842;2092;11234;9773;10416;8859;10469;10686;0;1;0;0;0;0;8128;7805;7899;6420;7169;7647;0;0;0;0;0;0
Montigny-sur-Loing;77;77312;87684100;77690;2.738561;48.336610; -   ; 132 847 ; 123 409 ; 214 722 ; 217 333 ; 220 429 ; 218 474 ; 216 959 ;2715;2660;2741;1 600;197;53;89;210;323;333;295;100;27930;68;NA;1528;1177;122;229;390.246564382416;480.916856037306;1652;106;1279;9.2;4;10;12;11;12;4;1540;1839;2569;2500;2547;2450;11841;11870;12114;10744;12208;12078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Montry - Condé;77;77315;87116400;77450;2.8262345;48.8908268;#N/A; 54 070 ; 23 320 ; 50 924 ; 54 662 ; 58 286 ; 61 455 ; 64 462 ;3770;3705;3403;2 008;232;45;96;275;410;472;434;44;27790;73;6;1617.99938869584;1467.94709609531;39.0547062932904;110.997586307246;520.202977505264;529.013080955272;2346.1357951397;147.958202513754;1857.29603024576;2.86;10;30;40;20;24;15;3301;3426;3512;3455;3817;3580;14819;14358;13272;11810;14156;13967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Moret - Veneux-les-Sablons;77;77316;87682278;77250;2.79941;48.37838; -   ; 1 502 530 ; 906 114 ; 1 436 155 ; 1 504 220 ; 1 580 699 ; 1 626 767 ; 1 669 911 ;12845;12223;12376;7 469;1 058;260;478;1 111;1 529;1 647;1 214;172;25920;66;6;6063.44148601986;5367.98144459311;224.449854122674;471.010187304072;3332.88504491996;3832.19020140542;7530.56792933074;476.890201116123;5803.26053361658;33.4;45;83;90;78;64;32;2313;2371;2477;2467;2702;3020;21085;20611;21159;19719;21848;21862;0;0;0;0;0;0;6245;6089;6178;4865;5414;5564;3;0;0;0;0;0
Mormant;77;77317;87116087;77720;2.888810;48.613564; -   ; 392 896 ; 257 580 ; 455 346 ; 447 454 ; 444 280 ; 431 778 ; 417 233 ;5141;5014;4572;2 754;469;126;224;489;605;575;248;18;22500;54;11;2058.89904709619;1916.62284696097;25.1075647297458;117.168635405481;1568.56578379559;1309.51087290818;3128.87568686193;249.52445060384;2435.31934270441;16.6;15;30;46;32;34;13;2217;2115;2415;2386;2517;2148;13781;12402;11603;10323;11464;11664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mortcerf;77;77318;87116244;77163;2.9075554;48.7892191;#N/A; 135 903 ; 75 184 ; 154 778 ; 141 533 ; 130 839 ; 118 481 ; 107 069 ;1444;1431;1454;828;NA;NA;NA;NA;NA;NA;NA;NA;26890;NA;NA;613.52649030172;547.096117494702;17.0820958646617;49.3482769423559;233.787604981078;279.357594716088;924.888326448539;55.5079642549216;723.732373445864;17.84;2;7;9;10;7;6;2708;2688;2461;2998;2944;2950;13133;11749;11771;10425;11591;11012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mouroux;77;77320;87116285;77120;3.0423421;48.8139949; -   ; 89 278 ; 59 769 ; 112 857 ; 115 847 ; 120 331 ; 122 066 ; 123 599 ;6031;5654;5172;3 182;430;141;261;489;704;765;354;38;24270;60;7;2329.64808452026;2089.56570566564;44.30704845815;195.775330396477;829.205998803759;796.407750871374;3611.30275156399;315.037123573485;2766.17029097081;16.77;21;33;32;23;35;11;1920;2428;2553;2526;2511;2245;13133;11742;11771;10382;11572;10984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nangis;77;77327;87116095;77370;3.012619;48.561336; -   ; 890 213 ; 474 881 ; 1 070 109 ; 1 052 937 ; 1 044 995 ; 1 013 938 ; 979 933 ;8990;8867;8445;4 993;1 314;287;458;892;962;803;255;22;19390;44;21;3852.36389661918;3488.49835245394;35.4743566734921;328.391187491756;2998.96903685122;2940.8275836657;5416.07923796225;639.777305906084;3892.61413169814;24.16;38;50;44;65;47;22;1942;2027;1988;2135;2321;2249;13781;12402;10939;10323;11463;11664;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Ozoir-la-Ferrière;77;77350;87116020;77330;2.689841;48.770720; -   ; 1 914 692 ; 1 129 670 ; 2 409 248 ; 2 409 568 ; 2 429 288 ; 2 396 593 ; 2 353 072 ;20921;20532;19917;11 524;1 752;399;701;1 628;2 240;2 356;2 037;411;26770;69;8;8713.56665296094;8157.85840059151;148.623947872064;407.084304497369;5008.00707442666;5011.32688011777;13358.3888684698;915.381931697276;10250.9702676945;15.58;83;176;169;163;131;45;3034;3083;3310;3463;3619;3670;30303;28475;28071;24009;26510;21591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Champbenoist - Poigny;77;77368;87115873;77160;3.287434;48.545567;#N/A; 144 147 ; 105 983 ; 220 552 ; 215 765 ; 211 940 ; 204 274 ; 196 027 ;521;515;501;255;NA;NA;NA;NA;NA;NA;NA;NA;22090;NA;NA;214.446961295331;199.714566929134;5.89295774647887;8.83943661971831;445.924510828423;531.800929001835;342.657480314961;18.248031496063;252.431102362205;6.02;NA;1;1;2;2;NA;NA;1704;1127;1791;2033;NA;13781;12355;10028;10252;10790;11480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Faremoutiers - Pommeuse;77;77371;87116277;77515;2.993109;48.808494; -   ; 225 734 ; 50 530 ; 269 998 ; 270 856 ; 273 058 ; 269 543 ; 265 345 ;3017;2966;2859;1 679;260;69;110;260;352;387;204;37;24830;64;7;1297.65909474576;1121.20501224231;62.2179134838779;114.236169019579;416.162602338519;330.690089608363;1924.83894583482;150.64231044248;1526.89729322795;12.8;7;12;12;21;6;3;1714;2150;2584;2405;2661;2077;13133;11742;11771;10382;11572;10984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Émerainville - Pontault-Combault;77;77373;87116046;77340;2.618004;48.806034; -   ; 3 748 002 ; 2 496 908 ; 4 748 348 ; 4 801 461 ; 4 898 268 ; 4 892 074 ; 4 864 507 ;37804;37617;37847;21 119;3 496;831;1 464;3 250;4 576;4 183;2 940;379;24550;64;11;15390.9680204217;14533.0176799988;126.51110209485;731.439238328075;10175.3099329873;9872.95937756445;24596.9782974284;1859.32632548685;19118.8316565393;13.64;133;241;251;277;238;94;3637;3450;3611;3715;3921;4050;30303;28475;28071;24058;26559;21784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Provins;77;77379;87116160;77160;3.302822;48.555770; -   ; 566 796 ; 301 849 ; 683 609 ; 696 157 ; 710 305 ; 709 649 ; 708 317 ;12394;12132;11940;7 278;2 176;447;691;1 286;1 244;876;417;141;18760;43;26;6273.37687012453;5352.85066325131;193.611904175419;726.914302697802;7247.67945597771;7095.04370399134;7417.74569365678;1083.69584784085;5292.17071607649;14.72;33;63;63;70;61;21;1837;1765;2068;1866;1992;1971;6735;6063;4912;5027;5338;5639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Roissy-en-Brie;77;77390;87116038;77680;2.650165;48.795481; -   ; 2 912 276 ; 1 913 470 ; 3 304 512 ; 3 326 124 ; 3 354 377 ; 3 322 409 ; 3 272 883 ;22747;22851;22559;12 258;2 376;525;810;1 882;2 478;2 485;1 571;131;23790;62;12;8477.17254716113;8226.85734102463;41.1347053204801;209.180500816024;5706.78280150903;4819.21250585268;14975.3636830002;1246.85111793773;11408.2663953924;13.65;71;139;121;154;150;39;2947;3009;3100;3269;3515;3674;30303;28475;28071;24007;26509;21592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nanteuil - Saâcy;77;77397;87116558;77730;3.2200172;48.9738082; -   ; 549 659 ; 329 888 ; 675 245 ; 692 771 ; 728 946 ; 730 459 ; 727 008 ;1880;1844;1793;1 080;185;n.c.;113;182;213;207;121;n.c.;22120;NA;NA;937.945824003064;751.883808499188;62.6948095719582;123.367205931918;239.900844714503;244.310155952398;1162.543302851;134.902635825713;935.391070467993;13.8;1;9;5;5;5;4;1848;1471;1565;1394;1852;2338;14436;13526;12978;12011;14214;13443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sainte-Colombe Septveilles;77;77404;87116178;77650;3.25602;48.52959; -   ; 123 972 ; 80 801 ; 139 106 ; 136 480 ; 135 314 ; 131 745 ; 127 795 ;1845;1826;1814;982;NA;NA;NA;NA;NA;NA;NA;NA;22530;NA;NA;784.420539799537;708.849834331147;24.1826257498847;51.3880797185049;207.800785805268;191.129170292452;1188.00412607699;106.361328551813;850.317391029308;8.16;3;5;5;2;8;3;1889;1824;1650;1888;2031;1855;13781;12355;10028;10252;10790;11481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ponthierry - Pringy;77;77407;87682526;77310;2.544590;48.534933; -   ; 421 325 ; 225 928 ; 495 137 ; 503 026 ; 513 571 ; 513 654 ; 511 417 ;14429;14121;13497;8 409;1 193;362;575;1 389;1 791;1 699;1 189;211;24780;63;9;6710.32255996841;6159.28865747969;146.545638423921;404.488264064792;2858.22716069481;2724.91052867948;8811.03840056671;680.709059149469;7019.27920815528;16.57;27;52;71;58;53;24;2641;2805;2667;2938;3051;3183;21064;17829;18813;15011;15899;19329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saint-Fargeau-Ponthierry;77;77407;87682542;77310;2.542493;48.564549; -   ; 114 066 ; 56 040 ; 120 792 ; 119 266 ; 118 313 ; 115 100 ; 111 544 ;14429;14121;13497;8 409;1 193;362;575;1 389;1 791;1 699;1 189;211;24780;63;9;6710.32255996841;6159.28865747969;146.545638423921;404.488264064792;2858.22716069481;2724.91052867948;8811.03840056671;680.709059149469;7019.27920815528;16.57;27;52;71;58;53;24;2641;2805;2667;2938;3051;3183;21064;17829;18813;15011;15899;19329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Couilly - Saint-Germain - Quincy;77;77413;87116731;77860;2.854057;48.8830205;#N/A; 110 500 ; 9 391 ; 102 343 ; 103 334 ; 104 909 ; 104 449 ; 103 643 ;3895;3770;3552;2 083;268;63;125;244;447;473;402;61;27020;72;5;1543.11655963836;1433.82941104399;13.5307898259706;95.756358768407;539.832167446305;461.031956869169;2447.69446843025;136.503147544201;1939.01333144587;4.81;9;15;19;27;11;13;3042;2933;3241;3367;3467;3536;14819;14358;13272;11810;14154;13967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saint-Mammès;77;77419;87682294;77670;2.815930;48.382171; -   ; 322 236 ; 205 853 ; 367 310 ; 359 224 ; 353 693 ; 340 771 ; 327 578 ;3522;3391;3181;1 945;335;87;136;302;422;413;233;17;23860;59;9;1580.34164142685;1382.12134921619;62.7023373319436;135.517954878717;415.779401992724;383.0575913186;2134.51945042665;193.82925439301;1678.10849599337;2.24;10;20;20;21;22;10;1811;1951;2129;2233;2066;3129;7416;7099;7415;7361;7824;7756;0;0;0;0;0;0;6245;6089;6177;4864;5413;5565;0;0;0;0;0;0
Dammartin - Juilly - Saint-Mard;77;77420;87271536;77230;2.69887;49.03219; -   ; 808 825 ; 323 608 ; 992 824 ; 1 027 727 ; 1 002 882 ; 939 476 ; 876 390 ;3872;3875;3841;1 995;215;70;163;291;411;471;337;37;26380;69;6;1520.4825031515;1427.90538204113;10.4019237202657;82.1751973900992;886.481139787674;711.587027447987;2532.01346505306;195.469698182002;1964.88289255877;6.26;15;27;28;24;31;13;2718;2843;3158;3129;3245;3699;10265;9755;9638;9113;10145;10023;0;0;0;0;0;0;6800;6110;6373;5073;6170;6697;0;0;0;0;0;0
Nemours - Saint-Pierre;77;77431;87684126;77140;2.685754;48.267884; -   ; 1 279 368 ; 772 805 ; 1 507 877 ; 1 532 858 ; 1 565 806 ; 1 563 912 ; 1 561 329 ;5503;5394;5555;3 182;493;128;217;498;708;753;343;42;24080;61;8;2521.9419088363;2311.81551773932;65.9817170111288;144.144674085851;1739.03620965512;1851.39114771128;3193.29171726416;294.389421966293;2333.46809237994;21.62;17;43;33;47;42;14;1877;2071;1974;2082;2135;2271;13355;13460;13747;12295;13949;13805;0;0;0;0;0;0;0;59;962;2802;1762;1701;873;0;0;0;0;0
Vulaines-sur-Seine - Samoreau;77;77442;87682443;77870;2.7531008;48.4305468;#N/A; 93 951 ; 33 356 ; 52 885 ; 54 449 ; 55 824 ; 56 647 ; 57 163 ;2503;2396;2325;1 368;185;42;82;164;225;343;280;47;28500;69;NA;1111.5024285863;1042.29248026588;25.3444881173345;43.8654602030789;764.074416026333;721.928482204269;1477.20303119171;101.088630383604;1131.6300536833;5.65;6;7;10;14;4;1;2746;2990;2755;2879;4481;3390;14052;11958;13244;10441;12865;13654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Savigny-le-Temple - Nandy;77;77445;87682187;77176;2.583678;48.595519; -   ; 2 873 678 ; 2 133 225 ; 4 226 403 ; 4 247 062 ; 4 281 204 ; 4 232 841 ; 4 167 641 ;30404;29987;30068;15 213;3 198;651;1 238;2 332;3 228;2 945;1 517;104;21580;54;15;10783.5602889591;10277.5293282902;22.1987962859989;483.832164382922;6608.11492324414;6808.23437267403;19930.0138660738;2032.62112719938;14842.452251824;11.97;94;174;149;163;165;59;2459;2411;2577;2579;2839;3050;49560;44414;44204;37719;43569;46183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Souppes - Château-Landon;77;77458;87684217;77460;2.734971;48.181907; -   ; 597 864 ; 375 480 ; 691 753 ; 674 162 ; 684 942 ; 656 972 ; 643 835 ;5352;5383;5494;3 078;778;192;269;546;574;509;191;19;19770;45;19;2590.56947515922;2194.87916335019;60.5648436442399;335.125468164794;1199.349761714;1212.70098752396;3309.8355370784;491.942896570778;2403.92103285946;27.63;11;24;25;24;21;9;1531;1556;1620;1618;1792;2022;13355;13460;13747;12286;13950;13777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Thieux - Nantouillet;77;77462;87272054;77230;2.6805271;49.0084346; -   ; 33 262 ; 13 628 ; 25 362 ; 22 740 ; 25 483 ; 22 954 ; 20 529 ;895;872;811;433;NA;NA;NA;NA;NA;NA;NA;NA;23730;NA;NA;364;306;8;50;187.841457047068;239.759140202905;617;65;473;12.07;3;4;8;1;3;NA;2343;2265;2922;3273;2800;NA;8006;7731;6804;7079;7903;7761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Thomery;77;77463;87682252;77300;2.763995;48.394462; -   ; 248 679 ; 106 635 ; 202 646 ; 185 181 ; 170 995 ; 153 722 ; 138 257 ;3531;3420;3468;1 916;215;60;98;246;350;431;420;96;28380;71;NA;1671;1425;115;131;490.934584803482;529.942336973355;2069;106;1618;3.71;5;16;19;11;16;3;2308;2432;2660;2375;2820;3300;14470;13963;14131;12915;14459;14931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lagny - Thorigny;77;77464;87116319;77400;2.70404228;48.88218325; -   ; 2 624 826 ; 1 587 104 ; 3 821 213 ; 3 784 219 ; 3 760 262 ; 3 668 740 ; 3 561 964 ;10533;10454;9150;6 036;961;264;395;874;1 373;1 189;843;137;24960;65;11;4731.22900555052;4374.13121455433;73.1939571607105;283.903833835483;1699.4084636211;1434.2557965234;6892.22613667226;550.309714003064;5400.42196819185;5.17;40;61;63;42;53;19;3211;3167;3358;3462;3734;3758;31630;29494;29467;25333;28811;27697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tournan-en-Brie;77;77470;87116210;77220;2.75957134;48.7393088; -   ; 1 527 630 ; 961 576 ; 1 971 494 ; 2 017 749 ; 2 082 036 ; 2 107 021 ; 2 128 614 ;8533;8521;8439;4 703;803;197;335;740;878;948;711;91;25780;66;9;3698.75616048619;3308.64950495848;204.629589333656;185.477066194052;3168.48098092293;3304.6386776728;5691.0093623453;386.733554414481;4385.37676469329;15.47;22;55;66;40;38;17;2902;3359;3593;3357;3599;3358;28421;25634;25981;22370;24983;23203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
